Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C025,53,159170.13,393,Poor,614824.07,1.65,24,Mortgage,3.862684977388659,0,025542d9-007c-49c9-9ef8-8bd6b93e62b2,Female,1900.58,Withdrawal,2024-06-15,2024,6,P08,Student Loan,2024-09-16,2024,Monday,Clicked,8
C056,37,46643.57,543,Poor,607426.15,4.53,60,Personal,13.022719959042586,0,599bd349-3c1e-4de2-8cd5-c0501e466beb,Male,1252.44,Withdrawal,2024-12-09,2024,12,P041,Retirement Savings,2024-08-30,2024,Friday,Purchased,4
C080,31,51720.31,351,Poor,635216.56,11.44,60,Mortgage,12.281762425631248,1,6bd86fc7-466b-4c3a-9fde-b0bdc7bd5017,Female,463.94,Deposit,2024-06-22,2024,6,P047,Healthcare Savings,2024-10-06,2024,Sunday,Purchased,8
C071,43,45691.24,571,Poor,579650.89,13.51,12,Auto,12.686258678906505,1,cf7abf77-1a44-4e0c-8cd9-1e9f54ff2d50,Male,272.16,Withdrawal,2024-04-26,2024,4,P030,Agricultural Loan,2024-03-13,2024,Wednesday,Purchased,10
C030,58,185742.3,352,Poor,434328.45,6.94,36,Personal,2.3383389244130175,0,72f10885-a4d3-4fc8-b352-f69885d99a6d,Female,142.28,Deposit,2025-01-06,2025,1,P014,Certificate of Deposit,2024-06-14,2024,Friday,Viewed,4
C072,25,77891.83,694,Good,650706.06,3.68,48,Education,8.353970628241756,0,3f74b7ad-11ef-4f67-b572-4d9bcbbb2c86,Male,39.25,Withdrawal,2024-07-30,2024,7,P039,Loan Against Property,2024-03-28,2024,Thursday,Purchased,2
C089,25,189272.21,756,Excellent,341896.98,1.35,60,Business,1.8063770693014045,0,ea8ac101-1d96-41fa-ab97-8b04f0dbdb02,Female,1138.92,Deposit,2024-06-06,2024,6,P045,Pension Plan,2024-12-11,2024,Wednesday,Viewed,6
C044,60,179497.59,832,Excellent,524189.46,10.08,12,Business,2.9203147518582284,0,ed8e50af-7800-404d-9e7a-179d69e6e4f5,Male,1048.47,Deposit,2024-02-05,2024,2,P040,Gold Investment,2024-01-20,2024,Saturday,Viewed,4
C023,56,160245.91,767,Excellent,970454.94,7.73,12,Personal,6.05603562674392,1,509b2ff4-02b2-4c9d-8c98-27ca8d60ac74,Male,1204.67,Deposit,2024-12-02,2024,12,P041,Retirement Savings,2024-12-20,2024,Friday,Clicked,5
C09,30,29453.47,847,Excellent,784225.0,10.03,12,Auto,26.625895013388913,0,b23f136f-074a-489b-9158-26e41abd791a,Male,706.65,Deposit,2024-10-22,2024,10,P048,Property Investment,2024-04-01,2024,Monday,Purchased,10
C028,19,153021.88,308,Poor,357567.3,10.73,60,Education,2.3367070120952635,0,010f0ce4-4bd5-418a-bc0a-9f41517854a7,Female,115.09,Deposit,2024-12-28,2024,12,P038,Recurring Deposit,2024-02-19,2024,Monday,Viewed,1
C038,59,186475.45,803,Excellent,540097.9,3.32,48,Auto,2.8963485541930587,0,775f63aa-38d6-4d60-a5de-d8ac392bc824,Female,1848.14,Withdrawal,2024-12-23,2024,12,P010,Retirement Plan,2024-08-11,2024,Sunday,Clicked,2
C028,49,37092.64,454,Poor,498204.82,6.23,60,Business,13.431365899003145,1,12b62828-6fa5-4609-a64c-694d42a184a6,Male,727.86,Deposit,2024-06-12,2024,6,P046,Child Education Fund,2024-04-14,2024,Sunday,Purchased,1
C02,45,169583.53,540,Poor,492439.68,8.31,24,Mortgage,2.9038178412726756,0,63025725-c3b2-4968-a874-86873e07011d,Female,1054.8,Deposit,2024-12-21,2024,12,P018,Auto Refinance,2024-02-11,2024,Sunday,Clicked,4
C058,27,33907.66,653,Fair,786118.48,3.35,60,Education,23.18409704473856,1,3997ec5f-94e5-4fb1-b5f7-00e710f00aa4,Female,204.83,Withdrawal,2024-11-25,2024,11,P038,Recurring Deposit,2024-04-07,2024,Sunday,Purchased,9
C090,36,69933.22,785,Excellent,551112.31,11.58,48,Business,7.8805510456975965,0,4376565f-a7df-419e-9016-ae6ef248c4f2,Female,764.91,Withdrawal,2024-10-21,2024,10,P047,Healthcare Savings,2025-01-06,2025,Monday,Purchased,3
C078,48,85504.77,790,Excellent,523199.38,1.99,24,Auto,6.118949621173181,0,79d0d1ea-1edb-41d6-a283-62b0ceb0459f,Female,1842.04,Deposit,2024-08-22,2024,8,P033,Wealth Management,2024-01-20,2024,Saturday,Clicked,7
C028,45,196551.95,457,Poor,686312.74,4.13,24,Personal,3.4917625594658306,0,c45bef1d-dba4-47fa-a9c1-a7d744d409b9,Female,885.75,Deposit,2024-03-12,2024,3,P024,Travel Loan,2024-07-23,2024,Tuesday,Viewed,1
C052,59,123782.9,387,Poor,263301.96,9.52,60,Personal,2.1271270910602356,0,a8bcafa5-2fe5-4215-bc37-308c27d6d93d,Female,155.09,Deposit,2024-08-10,2024,8,P019,Home Improvement Loan,2024-05-26,2024,Sunday,Viewed,5
C099,46,43665.19,606,Fair,609139.37,11.57,12,Business,13.95022831688125,0,2ef4eaf0-276e-4c3b-907b-7fec813b941e,Male,669.28,Deposit,2024-05-29,2024,5,P03,Credit Card,2024-03-26,2024,Tuesday,Clicked,9
C027,40,39872.03,539,Poor,943583.59,11.59,36,Business,23.665300964109427,0,37a998f8-f82d-4a97-ad06-da4ecf052272,Male,1665.56,Deposit,2024-03-10,2024,3,P043,Money Market Account,2024-12-23,2024,Monday,Purchased,5
C074,46,102315.22,678,Good,467310.54,9.18,60,Personal,4.5673609459081455,0,98a1ca2e-9428-4111-b2bb-84678c29492a,Male,1829.82,Withdrawal,2024-03-23,2024,3,P050,Savings Account,2024-05-21,2024,Tuesday,Clicked,8
C036,50,77401.73,324,Poor,806427.98,13.08,60,Personal,10.41873327637509,0,dc973eeb-e173-4c88-80df-8d27f8983ae9,Female,1609.18,Deposit,2024-02-07,2024,2,P043,Money Market Account,2024-08-22,2024,Thursday,Purchased,2
C024,55,39524.09,820,Excellent,574649.27,1.45,36,Auto,14.53921570363796,0,737b2fb7-4d61-45d5-a432-293619427be9,Male,1823.44,Withdrawal,2024-11-01,2024,11,P029,Small Business Loan,2024-10-23,2024,Wednesday,Viewed,2
C079,66,28439.46,688,Good,432382.78,10.69,48,Auto,15.203621306452375,1,e54e2512-833b-4b5a-af00-069f1f21dbb3,Male,1781.12,Deposit,2024-12-25,2024,12,P012,Mutual Fund,2024-11-25,2024,Monday,Viewed,4
C069,59,182807.01,304,Poor,631861.36,6.22,36,Education,3.4564394439797463,0,c1cb8c09-eb25-4670-a63a-61c66b97ac9d,Female,751.44,Withdrawal,2024-10-19,2024,10,P015,Home Equity Line,2024-06-09,2024,Sunday,Purchased,7
C023,36,53811.52,658,Fair,810706.94,10.34,36,Mortgage,15.06567627154929,0,42b33eaa-9eea-4546-8cc9-b9f39907ddd2,Female,334.95,Deposit,2024-04-23,2024,4,P042,High-Yield Savings Account,2024-06-09,2024,Sunday,Clicked,5
C0100,59,165308.68,817,Excellent,473854.48,9.77,12,Mortgage,2.8664827521458642,0,fdf66d1c-9fb9-4111-b449-a2ad17c52efb,Male,300.17,Deposit,2024-03-17,2024,3,P030,Agricultural Loan,2024-08-15,2024,Thursday,Purchased,6
C017,70,167123.46,363,Poor,216837.19,6.81,36,Personal,1.2974670940872097,0,dd7a169d-8fb1-4c7c-b833-f59713648b61,Female,914.12,Withdrawal,2024-11-09,2024,11,P043,Money Market Account,2024-10-15,2024,Tuesday,Purchased,3
C06,57,79839.21,582,Fair,222704.63,6.15,12,Personal,2.7894142489636358,0,dd769ce9-02bb-40d3-be99-d4274935906d,Male,1763.45,Deposit,2024-09-18,2024,9,P06,Auto Loan,2024-04-07,2024,Sunday,Clicked,9
C019,65,143244.61,497,Poor,128487.97,5.14,36,Personal,0.8969829301081557,0,71e86e6b-3bdd-4780-aaed-71266435335b,Female,238.68,Withdrawal,2024-10-18,2024,10,P038,Recurring Deposit,2025-01-08,2025,Wednesday,Purchased,7
C035,54,109828.42,778,Excellent,246068.21,10.33,48,Business,2.240478466320466,0,f65dc6a7-c8e0-4f98-8ce5-256f829604b4,Female,1964.58,Withdrawal,2024-03-31,2024,3,P06,Auto Loan,2024-07-17,2024,Wednesday,Clicked,1
C094,43,78336.02,534,Poor,773897.38,10.74,36,Mortgage,9.879202185661207,0,486555f0-cdaf-44b0-a8d3-4f3e27840c37,Male,1531.61,Deposit,2024-11-12,2024,11,P010,Retirement Plan,2024-09-28,2024,Saturday,Clicked,9
C053,35,185363.14,610,Fair,747924.59,6.69,24,Business,4.034915409827433,0,d8dbca96-d469-4756-a71e-da7ac3867816,Male,194.59,Withdrawal,2024-10-05,2024,10,P046,Child Education Fund,2024-04-12,2024,Friday,Clicked,2
C044,47,64642.77,697,Good,998263.94,6.45,60,Personal,15.442777900761369,0,3f190f33-6e32-4e14-b1d2-c058e3881892,Female,1546.3,Deposit,2024-08-08,2024,8,P045,Pension Plan,2024-10-06,2024,Sunday,Purchased,4
C040,45,127608.92,325,Poor,953034.39,14.23,48,Mortgage,7.468399466118826,0,9b6d210a-2430-47a9-b6aa-c42d95b670a2,Female,1499.1,Withdrawal,2024-04-30,2024,4,P026,Emergency Loan,2024-02-05,2024,Monday,Viewed,4
C05,61,155053.73,342,Poor,336397.37,11.69,48,Education,2.1695535476637677,0,3688faef-506e-4222-b317-45d93e4151ec,Male,861.97,Withdrawal,2024-08-15,2024,8,P06,Auto Loan,2024-11-14,2024,Thursday,Purchased,4
C031,35,109676.96,629,Fair,198539.49,4.69,36,Business,1.8102205786885412,0,92400e04-568b-4cdf-9dcd-9b10f4d7e2aa,Male,263.29,Deposit,2024-02-20,2024,2,P041,Retirement Savings,2024-12-23,2024,Monday,Viewed,2
C085,40,47266.88,674,Good,168965.23,13.02,60,Mortgage,3.5747066444834106,0,edac17ae-487a-4aa5-82ed-e871259894ba,Male,981.87,Withdrawal,2024-12-12,2024,12,P047,Healthcare Savings,2024-02-08,2024,Thursday,Clicked,2
C091,57,21072.83,497,Poor,626022.19,10.57,24,Mortgage,29.707551857059535,1,03e3d355-91ec-4ece-a520-59b4e9f056e2,Female,240.04,Withdrawal,2024-01-29,2024,1,P05,Home Loan,2024-03-09,2024,Saturday,Viewed,10
C012,70,80340.14,814,Excellent,743171.32,9.18,36,Business,9.250311488130341,0,36da200e-9814-454b-8c7c-d91b829894b7,Male,1917.0,Deposit,2024-01-11,2024,1,P029,Small Business Loan,2024-01-16,2024,Tuesday,Clicked,10
C09,55,53944.91,637,Fair,574707.33,9.73,12,Mortgage,10.653596975136299,0,b5a9353d-785f-4b32-9d16-598ec482964e,Male,389.61,Deposit,2024-11-06,2024,11,P018,Auto Refinance,2024-12-28,2024,Saturday,Clicked,10
C046,30,130244.99,556,Poor,833333.45,6.9,48,Business,6.398199654359066,0,3f68bb59-7a3e-482c-800b-00ff2f97ce3f,Female,1814.16,Deposit,2024-07-10,2024,7,P09,Investment Fund,2024-10-02,2024,Wednesday,Clicked,2
C099,26,55061.83,602,Fair,525994.84,1.55,24,Personal,9.552803457494964,0,c262b1a2-9ead-4f4a-bb8a-095f9003139b,Male,594.16,Deposit,2024-07-15,2024,7,P045,Pension Plan,2024-05-12,2024,Sunday,Purchased,9
C030,32,112752.52,640,Fair,454962.01,6.12,24,Education,4.03504959357006,0,3f3c1c4d-f1a4-4520-b184-22b310e4ff7b,Female,1130.77,Deposit,2024-10-06,2024,10,P06,Auto Loan,2024-05-18,2024,Saturday,Viewed,4
C032,61,51243.54,349,Poor,939449.88,9.12,12,Business,18.33304022321643,1,a26c8bbe-d5d6-4a0c-9958-5ee6f111bd2b,Male,1168.62,Withdrawal,2024-10-10,2024,10,P040,Gold Investment,2024-11-08,2024,Friday,Viewed,2
C080,56,93638.28,515,Poor,215951.1,3.68,36,Business,2.3062266842150456,0,1dcc70b9-6f36-415a-86fa-3383052bfb74,Female,1457.98,Deposit,2024-01-20,2024,1,P046,Child Education Fund,2024-07-21,2024,Sunday,Clicked,8
C049,63,103377.85,371,Poor,657777.48,14.88,48,Personal,6.362847360435528,1,b6d6e805-62c4-455c-86de-6f81b430a88f,Female,705.49,Withdrawal,2024-02-06,2024,2,P047,Healthcare Savings,2024-09-23,2024,Monday,Viewed,5
C01,27,113346.65,833,Excellent,899110.31,4.33,60,Education,7.932394208386397,0,24df0c95-11bd-40c2-9895-a5a219f46962,Male,338.25,Withdrawal,2024-07-10,2024,7,P019,Home Improvement Loan,2024-05-25,2024,Saturday,Clicked,6
C047,46,120179.55,522,Poor,716098.05,14.21,60,Business,5.958568242267508,0,b5f8d6ec-40bc-4252-9455-aaa43ba23ae5,Male,1892.21,Withdrawal,2024-01-23,2024,1,P041,Retirement Savings,2024-05-08,2024,Wednesday,Viewed,1
C015,47,102039.62,323,Poor,128072.74,3.54,12,Auto,1.255127567115597,1,c93b1caf-3868-4458-9151-529902de9e54,Male,491.93,Withdrawal,2025-01-02,2025,1,P09,Investment Fund,2024-03-25,2024,Monday,Purchased,2
C0100,65,139885.06,766,Excellent,186364.06,11.1,60,Mortgage,1.3322656472392405,0,056db68d-0685-475c-801e-898d279cdf75,Female,1383.13,Withdrawal,2024-08-11,2024,8,P048,Property Investment,2024-10-08,2024,Tuesday,Purchased,6
C069,24,168600.62,430,Poor,538831.46,7.72,24,Mortgage,3.1959043804228,0,03fef4ea-a3e5-448e-9879-b301958b60c6,Male,1153.71,Withdrawal,2024-11-06,2024,11,P013,Bond,2024-11-10,2024,Sunday,Viewed,7
C078,20,131687.82,334,Poor,835562.63,12.54,60,Mortgage,6.345025910520806,0,3b37eb14-aed5-4c36-982a-fea609e8f3c8,Female,1765.67,Withdrawal,2024-09-02,2024,9,P042,High-Yield Savings Account,2024-12-13,2024,Friday,Clicked,7
C054,26,57360.64,736,Good,589378.6,6.12,60,Mortgage,10.27496555129092,0,7cace8ee-2812-4f04-89f0-1c9605c965bc,Male,1859.25,Withdrawal,2024-06-21,2024,6,P012,Mutual Fund,2024-03-02,2024,Saturday,Purchased,5
C048,52,127625.12,511,Poor,537083.59,4.7,36,Business,4.208290577905039,0,7e623f79-de55-44e9-9d8a-e355aa863de3,Male,1756.98,Withdrawal,2025-01-08,2025,1,P017,Business Credit Line,2024-06-30,2024,Sunday,Purchased,9
C026,42,62555.8,689,Good,875549.38,14.96,36,Mortgage,13.996294188548463,0,453e47db-e26a-4837-8748-cfb74eba4ef5,Female,1154.47,Deposit,2025-01-05,2025,1,P016,Mortgage Refinance,2024-12-22,2024,Sunday,Clicked,9
C034,46,164311.86,336,Poor,626323.56,8.97,60,Business,3.8117976389531476,0,8f53a914-92c5-4635-8d50-9fc71ec6021a,Male,1681.48,Withdrawal,2024-11-18,2024,11,P032,Education Savings Plan,2024-04-13,2024,Saturday,Clicked,10
C012,37,145658.95,830,Excellent,816825.6,11.39,36,Business,5.607795470171932,0,a684fdd0-b79a-455d-9ae7-27f7570a0858,Female,1084.87,Deposit,2024-05-09,2024,5,P05,Home Loan,2024-12-14,2024,Saturday,Clicked,10
C03,41,152423.8,344,Poor,803919.32,12.18,12,Personal,5.274237487846387,0,abf2e62f-3c1c-4415-9a8e-31fbff874f8a,Male,740.62,Withdrawal,2024-02-17,2024,2,P035,Real Estate Investment,2024-07-27,2024,Saturday,Viewed,9
C087,68,124744.09,839,Excellent,574461.65,1.8,48,Personal,4.605121172473983,0,113576c7-53e2-4e1c-9958-8acdde7cc88e,Male,190.16,Deposit,2024-10-06,2024,10,P02,Checking Account,2024-12-03,2024,Tuesday,Purchased,6
C069,47,131133.09,802,Excellent,517974.99,4.09,24,Auto,3.9499945437112784,0,96e22c7e-5745-40b6-9aab-dff30ec66059,Male,1919.68,Deposit,2024-04-18,2024,4,P049,Auto Insurance,2024-12-15,2024,Sunday,Clicked,7
C090,52,26597.23,497,Poor,468476.75,8.84,60,Mortgage,17.61374210773077,1,c59fad99-6866-4575-b9e9-c1a61de1353c,Female,49.24,Withdrawal,2024-08-01,2024,8,P09,Investment Fund,2024-07-13,2024,Saturday,Purchased,3
C098,42,24863.68,488,Poor,213151.69,14.49,12,Education,8.572813437109872,1,e44e93c1-8dd7-4fb8-b309-129e39d72695,Female,613.74,Withdrawal,2024-05-24,2024,5,P015,Home Equity Line,2024-11-10,2024,Sunday,Viewed,2
C05,47,193541.62,643,Fair,679305.81,6.12,60,Auto,3.50986940173385,0,29997b46-4d1b-4217-a028-0badabc3cbef,Male,444.41,Deposit,2024-01-15,2024,1,P041,Retirement Savings,2024-01-23,2024,Tuesday,Viewed,4
C092,50,137701.27,532,Poor,195233.42,8.54,60,Personal,1.4178040623735717,0,4ec63df4-7b5f-40a6-b86b-4942b9067eed,Male,695.04,Deposit,2024-12-22,2024,12,P034,Stock Investment,2024-08-01,2024,Thursday,Purchased,7
C025,39,26090.45,551,Poor,477976.66,7.79,60,Personal,18.31998528197099,0,3cc5cbac-bf87-4ae0-a5ab-d5f711f93dd3,Male,167.58,Deposit,2024-06-07,2024,6,P034,Stock Investment,2024-06-15,2024,Saturday,Clicked,8
C028,67,157343.84,790,Excellent,871746.32,14.42,36,Business,5.540390523073544,0,5baa24a0-31b0-4ecd-b18a-b7ab25960c4b,Male,1341.58,Deposit,2024-03-13,2024,3,P015,Home Equity Line,2024-12-21,2024,Saturday,Clicked,1
C040,54,86278.65,744,Excellent,285751.68,8.66,24,Education,3.3119628088756605,0,6afe481e-8c3c-4e7b-bdad-eeadb1d91c8a,Female,1819.61,Deposit,2024-07-02,2024,7,P06,Auto Loan,2024-10-14,2024,Monday,Clicked,4
C011,39,119964.98,683,Good,534566.3,8.13,48,Auto,4.456019581714598,0,805ce46b-228f-49e9-9675-94c06a40ef83,Female,1765.2,Withdrawal,2024-12-12,2024,12,P014,Certificate of Deposit,2024-03-19,2024,Tuesday,Viewed,2
C032,40,48445.19,504,Poor,716803.08,6.88,24,Personal,14.796166141571534,0,e37cd910-9f6f-4f71-9f2f-454ab14733a6,Female,657.67,Deposit,2024-05-31,2024,5,P010,Retirement Plan,2024-08-20,2024,Tuesday,Clicked,2
C076,65,104363.56,483,Poor,233025.84,5.12,12,Mortgage,2.232827626807671,0,cb11439b-a5c6-43f9-bb88-499e0e5a5263,Male,1994.87,Deposit,2024-06-30,2024,6,P036,International Investment,2024-10-30,2024,Wednesday,Purchased,7
C020,62,77003.76,776,Excellent,852045.21,14.47,24,Education,11.064981891793336,0,3a83b0ac-c001-4e8c-b56a-56552ffa995d,Male,52.98,Deposit,2024-07-04,2024,7,P014,Certificate of Deposit,2024-10-21,2024,Monday,Purchased,2
C04,20,167731.96,767,Excellent,613001.86,4.48,36,Business,3.6546515046983297,0,fa915a3c-618f-4966-9b21-08ee27878cfe,Male,1637.74,Deposit,2024-10-11,2024,10,P042,High-Yield Savings Account,2024-04-21,2024,Sunday,Purchased,10
C036,25,65579.89,617,Fair,242737.08,13.78,24,Education,3.701395046560767,0,12bce8bb-a419-4b7e-9b57-84d304e4489a,Male,671.56,Withdrawal,2024-03-03,2024,3,P047,Healthcare Savings,2025-01-08,2025,Wednesday,Purchased,2
C022,66,124956.22,800,Excellent,249120.63,8.56,48,Auto,1.9936633006344142,0,fd0f5b88-3e70-4cfb-8c6b-14e3317cb195,Male,1113.85,Deposit,2024-08-20,2024,8,P033,Wealth Management,2024-08-25,2024,Sunday,Viewed,2
C057,36,97178.23,453,Poor,219346.65,2.46,60,Business,2.2571583162195896,0,24b6f01a-9159-46e1-9ffd-38b0a0b9cdbb,Male,629.81,Deposit,2024-10-17,2024,10,P027,Holiday Loan,2024-10-06,2024,Sunday,Purchased,5
C0100,51,102496.57,751,Excellent,917596.26,11.9,24,Personal,8.95245821396755,0,a4f3a2df-a44c-4393-99f7-9a6dcea12ab5,Female,778.47,Withdrawal,2024-09-24,2024,9,P050,Savings Account,2024-08-30,2024,Friday,Clicked,6
C051,52,182077.79,445,Poor,350150.0,4.42,12,Auto,1.9230791410638277,0,2f1e598f-2b19-4dab-9c34-da98448357bf,Male,1759.77,Deposit,2024-08-23,2024,8,P041,Retirement Savings,2024-04-14,2024,Sunday,Clicked,6
C017,70,166038.87,494,Poor,814366.22,12.1,48,Personal,4.904672140927001,0,ebe536d9-79ca-4df0-b887-609a210100bd,Male,1914.22,Withdrawal,2024-05-06,2024,5,P021,Cash Credit,2024-09-08,2024,Sunday,Clicked,3
C065,22,105800.81,778,Excellent,846022.22,6.0,60,Business,7.9963680807358655,0,c6b825ab-d638-4850-a57a-6a0879a3cc36,Female,1847.1,Withdrawal,2024-04-17,2024,4,P025,Medical Loan,2024-12-15,2024,Sunday,Clicked,3
C084,36,82989.41,532,Poor,490384.43,2.43,24,Business,5.909000076033797,0,5f24ca1d-b14b-427c-a493-3c4c8da2447c,Female,532.1,Deposit,2024-05-08,2024,5,P013,Bond,2024-05-05,2024,Sunday,Purchased,2
C034,41,150762.73,708,Good,962865.15,12.87,60,Education,6.38662585905681,0,c947ea22-9c59-44cf-8e62-a39938b937e0,Male,1846.05,Deposit,2024-12-31,2024,12,P041,Retirement Savings,2024-06-07,2024,Friday,Purchased,10
C081,55,122086.95,562,Poor,568149.94,3.82,60,Personal,4.65365004203971,0,a456fa9e-9140-4dc8-bf6b-738e09652bbf,Male,1181.23,Deposit,2024-09-15,2024,9,P032,Education Savings Plan,2024-11-27,2024,Wednesday,Viewed,1
C086,22,111555.84,493,Poor,837880.99,10.57,12,Personal,7.510866217313231,0,81776290-45bf-4125-8359-11a603a5d64d,Female,1854.68,Deposit,2024-06-30,2024,6,P048,Property Investment,2024-10-28,2024,Monday,Clicked,4
C044,32,195603.46,639,Fair,964491.5,3.71,12,Business,4.9308509164408445,0,9a36f91b-da2b-4595-b4fb-78a93bcf1cac,Male,1719.2,Deposit,2024-11-27,2024,11,P029,Small Business Loan,2025-01-02,2025,Thursday,Purchased,4
C0100,47,62723.99,731,Good,229203.96,12.25,24,Mortgage,3.6541674086740974,0,0e0fb926-a91a-48b2-8adb-5bc0e2db6ee2,Female,1623.38,Withdrawal,2024-02-15,2024,2,P034,Stock Investment,2025-01-04,2025,Saturday,Purchased,6
C086,56,63541.15,673,Good,538937.52,3.8,60,Auto,8.481708625040623,0,91572b74-14b4-472b-9efc-9ce3901c959a,Male,1577.96,Withdrawal,2025-01-03,2025,1,P013,Bond,2024-02-02,2024,Friday,Clicked,4
C062,52,159742.39,716,Good,809643.69,14.6,36,Mortgage,5.068433557304356,0,5bbfb49a-22e1-4847-8d78-42f205ffd845,Male,319.06,Withdrawal,2024-10-14,2024,10,P050,Savings Account,2024-09-20,2024,Friday,Viewed,5
C031,46,199807.5,462,Poor,803850.88,2.32,12,Business,4.023126659409682,0,098cdb9e-b35b-4e41-82a6-9e53f8b8b838,Female,534.56,Deposit,2024-10-11,2024,10,P019,Home Improvement Loan,2024-08-08,2024,Thursday,Viewed,2
C038,22,138129.48,587,Fair,209688.36,3.52,36,Auto,1.5180565365192136,0,959b1498-6c91-4ef2-a06e-6c0e1dc08b5e,Female,1355.16,Deposit,2024-08-11,2024,8,P027,Holiday Loan,2024-01-31,2024,Wednesday,Viewed,2
C097,34,67982.86,358,Poor,954143.43,13.09,48,Personal,14.035058689793281,1,cb623a62-7061-460b-b9d3-d9c1f7eda38b,Female,1329.12,Deposit,2024-01-18,2024,1,P01,Savings Account,2024-04-24,2024,Wednesday,Clicked,4
C050,31,81846.61,348,Poor,480747.12,8.62,12,Business,5.873757263740062,1,b89f8d0c-4407-4d46-b888-851de1a8b816,Female,1624.62,Deposit,2024-05-30,2024,5,P013,Bond,2024-06-29,2024,Saturday,Viewed,6
C019,20,188472.33,758,Excellent,951338.5,12.92,48,Education,5.047629537980456,0,7f65306d-70cc-468d-bbef-69b04094b09c,Male,1711.76,Deposit,2024-04-21,2024,4,P032,Education Savings Plan,2024-08-15,2024,Thursday,Clicked,7
C014,29,185264.01,783,Excellent,693732.96,12.86,60,Business,3.7445640953145727,0,63067aa3-1cad-4985-ade3-ee4cf0a2b606,Male,1367.8,Withdrawal,2024-07-09,2024,7,P01,Savings Account,2024-12-14,2024,Saturday,Purchased,4
C077,29,92020.2,390,Poor,686139.28,3.01,48,Personal,7.456398486419287,1,5fe810cb-892e-45f0-b295-e7b3ac6862e8,Female,1188.76,Withdrawal,2024-01-19,2024,1,P01,Savings Account,2024-12-21,2024,Saturday,Viewed,2
C039,45,100465.75,779,Excellent,786871.24,14.32,24,Personal,7.8322337712105865,0,2cd6246f-9749-4ea7-ae49-a7c24a35e025,Male,351.71,Withdrawal,2024-08-05,2024,8,P024,Travel Loan,2024-04-29,2024,Monday,Viewed,6
C057,45,87222.43,633,Fair,399795.78,5.96,60,Education,4.583634966372756,0,2f6c469c-af1f-429f-af7b-419fb8381b81,Female,1724.57,Withdrawal,2024-10-29,2024,10,P025,Medical Loan,2024-10-31,2024,Thursday,Clicked,5
C025,19,67528.83,501,Poor,358646.77,12.0,60,Mortgage,5.311017087072292,1,f7c89bea-4328-4e30-b3d0-577fc1e88560,Female,1124.09,Deposit,2024-10-02,2024,10,P047,Healthcare Savings,2024-03-03,2024,Sunday,Clicked,8
C033,37,129020.32,473,Poor,308096.14,2.14,48,Education,2.387966019616135,0,9f1ba19e-7fb2-4ee4-95cb-31cb814de0e2,Male,362.88,Withdrawal,2024-09-06,2024,9,P032,Education Savings Plan,2024-02-13,2024,Tuesday,Purchased,4
C087,63,198401.16,806,Excellent,776796.24,7.01,60,Personal,3.9152807372698826,0,ac31966f-207d-414c-8b51-b167ec239241,Male,1910.36,Deposit,2024-12-28,2024,12,P021,Cash Credit,2024-03-03,2024,Sunday,Viewed,6
C096,34,123413.3,727,Good,554284.16,3.37,12,Mortgage,4.491283840558514,0,117651ce-8274-4ff5-91ce-2bfab3a1463a,Female,1682.79,Deposit,2024-02-23,2024,2,P08,Student Loan,2024-12-11,2024,Wednesday,Clicked,7
C048,53,69799.13,369,Poor,667843.38,9.5,48,Education,9.568075991778121,0,5d20e8e2-37f3-47ed-a635-947d5ba6c809,Female,484.66,Deposit,2024-07-07,2024,7,P049,Auto Insurance,2024-03-17,2024,Sunday,Viewed,9
C08,61,129928.93,322,Poor,166658.94,9.99,48,Business,1.2826930845963251,0,1eced29b-de50-4579-a3fb-05a197f1cee6,Female,1817.6,Withdrawal,2024-10-05,2024,10,P04,Personal Loan,2024-01-28,2024,Sunday,Viewed,9
C069,55,131462.05,313,Poor,350666.11,10.5,24,Personal,2.667432236147238,0,d8478010-f178-4c2f-a804-93e47eaac44a,Female,1454.11,Deposit,2024-11-28,2024,11,P013,Bond,2024-03-10,2024,Sunday,Clicked,7
C071,49,78123.71,680,Good,816129.92,13.15,24,Education,10.446635470844894,1,3fa0b22a-0380-4e63-9a28-8c5d1abd9ba9,Male,1573.91,Deposit,2024-02-19,2024,2,P026,Emergency Loan,2024-12-21,2024,Saturday,Clicked,10
C010,47,152943.03,768,Excellent,182596.77,8.51,12,Education,1.1938874886943196,0,c57a3d36-8d29-4773-adcf-85965df32532,Female,1081.56,Withdrawal,2024-12-02,2024,12,P038,Recurring Deposit,2024-08-16,2024,Friday,Purchased,10
C084,43,35487.59,681,Good,816822.94,12.88,24,Mortgage,23.017143175966584,0,d802ecab-78d3-41fb-993c-69706ff1af57,Male,1594.56,Withdrawal,2024-11-18,2024,11,P020,Gold Loan,2024-07-31,2024,Wednesday,Clicked,2
